selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage,max_power,engine,torque,años_antig
345000,60000,Diesel,Individual,Manual,First Owner,5.0,24.0,70.0,1120,160.0,5
390000,50000,Petrol,Individual,Manual,First Owner,5.0,18.0,86.7,1198,109.0,5
275000,20000,Petrol,Individual,Manual,First Owner,5.0,20.63,67.0,1198,104.0,5
310000,35000,Petrol,Individual,Manual,First Owner,5.0,18.2,82.4,1199,108.5,6
500000,20000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,3
200000,70000,Diesel,Individual,Manual,First Owner,5.0,22.1,76.9,1248,205.0,7
650000,53000,Diesel,Individual,Manual,First Owner,5.0,20.14,88.0,1498,230.0,2
1031000,60000,Diesel,Individual,Manual,First Owner,5.0,25.6,97.9,1498,200.0,2
330000,70000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.05,998,94.14,2
399000,4000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.0,1086,99.0,1
250000,103000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.7,8
600000,20000,Diesel,Individual,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
375000,77000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,7
375000,90000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,8
445000,87185,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.3,1582,259.9,7
55000,167000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,17
611000,77000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,4
459999,110000,Diesel,Individual,Manual,Second Owner,5.0,24.8,88.7,1396,219.7,6
275000,120000,Diesel,Individual,Manual,Second Owner,5.0,17.8,68.0,1399,159.848395,9
185000,170000,CNG,Individual,Manual,First Owner,5.0,11.88,62.1,1086,96.1,9
390000,100000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,8
72000,40000,Petrol,Individual,Manual,Second Owner,5.0,18.0,62.0,995,90.3,13
90000,50000,Diesel,Individual,Manual,First Owner,5.0,17.88,52.8,1396,85.0,13
500000,125000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.05,1364,170.0,5
200000,137000,CNG,Individual,Manual,First Owner,5.0,26.2,58.2,998,77.0,9
511000,30000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,5
150000,55000,Petrol,Individual,Manual,First Owner,5.0,14.6,88.7,1368,115.0,11
185000,80000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,7
550000,30000,Petrol,Individual,Manual,First Owner,5.0,21.4,83.1,1197,115.0,2
325000,3564,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,3
525000,80000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
300000,120000,Diesel,Individual,Manual,First Owner,5.0,25.0,69.0,1396,140.0,8
120000,90000,Petrol,Individual,Manual,First Owner,5.0,18.6,79.4,1199,108.0,9
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
170000,50000,Petrol,Individual,Manual,Third Owner,5.0,17.92,62.1,1086,96.1,9
320000,42000,Diesel,Individual,Manual,First Owner,5.0,23.03,69.0,1396,140.0,10
350000,17000,Petrol,Individual,Automatic,First Owner,5.0,23.1,67.04,998,90.0,4
500000,40000,Petrol,Individual,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
135000,137000,Diesel,Individual,Manual,Second Owner,5.0,17.0,70.0,1405,132.389775,11
340000,20000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,2
330000,70000,Petrol,Individual,Manual,Second Owner,5.0,18.9,81.86,1197,113.75,0
350000,48756,Petrol,Individual,Manual,Second Owner,5.0,15.5,103.3,1586,145.0,9
400000,110000,Diesel,Individual,Manual,First Owner,5.0,24.4,71.0,1120,180.4,4
325000,80322,Diesel,Dealer,Manual,First Owner,5.0,17.8,67.0,1399,160.0,6
1000000,35000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,5
350000,70000,Diesel,Individual,Manual,Second Owner,5.0,21.5,88.8,1248,200.0,8
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
550000,120000,Diesel,Individual,Manual,Second Owner,7.0,24.5,98.6,1498,200.0,5
500000,36000,Petrol,Individual,Manual,First Owner,5.0,17.19,81.86,1197,114.73,5
1050000,27000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,1
490000,50000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
415000,15000,Petrol,Individual,Manual,First Owner,5.0,15.37,73.0,1196,101.0,0
190000,60000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,7
680000,120000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,2
190000,60000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,7
270000,60000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,4
170000,70000,Petrol,Individual,Manual,Third Owner,5.0,19.81,68.05,1086,99.04,12
764000,25000,Petrol,Individual,Manual,First Owner,5.0,20.73,91.1,1373,130.0,2
310000,35000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,3
620000,100000,Diesel,Individual,Manual,Second Owner,7.0,16.5,70.0,1493,195.0,3
280000,31000,Petrol,Individual,Manual,Second Owner,5.0,21.1,55.2,814,74.5,3
450000,40000,Petrol,Individual,Manual,First Owner,5.0,18.9,82.0,1197,114.0,4
285000,60000,Petrol,Individual,Manual,Second Owner,5.0,15.3,99.6,1596,146.0,12
350000,110000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,9
600000,35000,Petrol,Individual,Manual,First Owner,7.0,17.5,91.1,1373,130.0,3
570000,35000,Petrol,Individual,Manual,First Owner,5.0,21.4,83.1,1197,115.0,3
325000,20000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,4
975000,54000,Diesel,Individual,Automatic,First Owner,7.0,16.0,140.0,1997,320.0,4
480000,60000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,5
185000,10300,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,6
1050000,50000,Diesel,Individual,Automatic,First Owner,5.0,17.01,126.2,1582,259.9,5
760000,3000,Petrol,Individual,Manual,First Owner,5.0,21.01,81.8,1197,113.0,1
570000,5000,Petrol,Individual,Manual,First Owner,5.0,18.78,75.0,999,95.0,1
700000,13000,Petrol,Individual,Manual,First Owner,5.0,21.4,83.1,1197,115.0,2
775000,30000,Petrol,Individual,Automatic,First Owner,5.0,15.63,110.4,1499,140.0,5
140000,100000,Petrol,Individual,Manual,Second Owner,5.0,18.0,62.0,995,90.3,10
220000,40000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,4
440000,50000,Petrol,Individual,Manual,Second Owner,5.0,18.6,81.83,1197,114.7,3
650000,80000,Diesel,Individual,Manual,First Owner,5.0,21.19,88.73,1396,220.0,3
660000,50000,Diesel,Individual,Automatic,First Owner,7.0,18.49,100.0,1493,230.0,3
380000,30000,CNG,Individual,Manual,First Owner,5.0,21.94,61.7,1196,85.0,3
415000,125000,Diesel,Individual,Manual,Second Owner,5.0,21.43,87.2,1364,205.0,8
225000,110000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,8
600000,30000,Diesel,Individual,Manual,Second Owner,7.0,20.77,88.76,1248,200.0,7
620000,148000,Diesel,Individual,Manual,Second Owner,7.0,20.77,88.8,1248,200.0,6
750000,35000,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,4
400000,80000,Petrol,Individual,Manual,Second Owner,5.0,18.9,82.0,1197,114.0,4
110000,110000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,15
119000,95000,Diesel,Individual,Manual,Second Owner,5.0,19.4,70.0,1405,135.4,8
600000,25000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,5
200000,80000,CNG,Individual,Manual,First Owner,5.0,26.3,67.1,998,90.0,9
280000,60000,Diesel,Individual,Manual,Second Owner,5.0,23.0,88.7,1248,200.0,6
375000,100000,Petrol,Individual,Manual,First Owner,5.0,15.0,105.0,1598,153.0,7
350000,50000,Petrol,Individual,Manual,First Owner,7.0,19.44,67.0,1198,104.0,4
620000,31000,Diesel,Individual,Manual,First Owner,5.0,25.4,73.97,1186,190.25,3
570000,120000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,3
290000,105000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,8
711000,120000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,4
370000,60000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,8
550000,15000,Petrol,Individual,Manual,First Owner,5.0,23.26,88.5,1197,113.0,0
325000,150000,Petrol,Individual,Manual,Second Owner,5.0,18.6,85.8,1197,114.0,7
670000,93000,Diesel,Individual,Manual,First Owner,5.0,27.4,98.63,1498,200.0,2
385000,42000,Petrol,Individual,Manual,Second Owner,5.0,19.81,68.05,1086,99.04,3
114999,80000,Petrol,Individual,Manual,Second Owner,5.0,17.92,62.1,1086,96.1,12
200000,90000,Petrol,Individual,Manual,First Owner,5.0,17.92,62.1,1086,96.1,10
860000,6500,Diesel,Individual,Automatic,First Owner,5.0,24.3,88.5,1248,200.0,1
600000,60000,Diesel,Individual,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
265000,110000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,4
155000,60000,CNG,Individual,Manual,Second Owner,5.0,23.7,55.23,1193,90.0,5
900000,60000,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,1
650000,170000,Diesel,Individual,Manual,Third Owner,7.0,20.77,88.76,1248,200.0,7
180000,80000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,8
200000,57000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,7
300000,100000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,6
650000,40000,Petrol,Individual,Manual,First Owner,5.0,17.01,121.3,1591,154.9,5
267000,40000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,6
450000,50000,CNG,Individual,Manual,First Owner,5.0,26.6,58.16,998,77.0,2
400000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.9,82.0,1197,114.0,6
70000,15000,Petrol,Individual,Manual,First Owner,4.0,26.0,35.0,624,48.0,11
350000,120000,Petrol,Individual,Manual,First Owner,5.0,14.09,99.6,1596,146.0,7
240000,80000,Petrol,Individual,Manual,Second Owner,5.0,23.95,67.05,998,90.0,6
185000,80000,Diesel,Individual,Manual,Second Owner,5.0,19.09,69.01,1405,135.0,6
250000,50000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,3
135000,100000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,11
500000,80000,Diesel,Individual,Manual,First Owner,5.0,22.32,126.32,1582,259.8,9
328000,68000,Petrol,Individual,Manual,Second Owner,5.0,23.84,84.0,1199,114.0,3
105000,100000,Petrol,Individual,Manual,Third Owner,5.0,18.9,67.0,1061,84.0,12
60000,80000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,12
112999,80000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,12
229999,120000,Diesel,Individual,Manual,Second Owner,5.0,19.1,70.0,1405,135.4,5
325000,150000,Diesel,Individual,Manual,First Owner,5.0,20.0,68.0,1399,160.0,8
650000,20000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,3
85000,80000,Diesel,Individual,Manual,Second Owner,5.0,17.0,70.0,1405,132.389775,11
570000,93000,Diesel,Individual,Manual,Second Owner,7.0,24.5,98.6,1498,200.0,5
525000,134000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,5
350000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.5,82.85,1197,113.7,7
250000,60000,Petrol,Individual,Manual,First Owner,5.0,16.6,85.0,1197,113.0,13
650000,22200,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,3
520000,6000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
500000,32000,Petrol,Individual,Manual,First Owner,5.0,20.4,81.8,1197,113.0,4
220000,90000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
650000,78000,Diesel,Individual,Manual,Third Owner,5.0,28.09,88.5,1248,200.0,3
819999,12000,Petrol,Individual,Manual,First Owner,5.0,17.5,88.7,1199,110.0,3
645000,120000,Diesel,Individual,Manual,First Owner,5.0,19.87,83.8,1461,200.0,4
780000,40000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,5
215000,110000,Petrol,Individual,Manual,Second Owner,5.0,17.7,78.0,1497,124.54445499999999,12
114999,10000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,9
75000,12000,Petrol,Individual,Manual,First Owner,5.0,16.84,64.4,1193,99.8,8
120000,60000,Petrol,Individual,Manual,First Owner,5.0,18.6,79.4,1199,108.0,9
250000,41000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,4
200000,25000,Petrol,Individual,Manual,First Owner,8.0,16.8,34.2,796,59.0,2
380000,30000,Petrol,Individual,Manual,First Owner,5.0,19.1,82.0,1197,114.0,5
560000,50000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,2
575000,10000,Petrol,Individual,Manual,First Owner,5.0,20.89,81.8,1197,113.0,2
620000,40000,Diesel,Individual,Manual,First Owner,7.0,16.5,70.0,1493,195.0,3
635000,40000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,3
650000,80000,Diesel,Individual,Manual,First Owner,5.0,19.72,108.45,1461,245.0,4
39000,42108,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,19
550000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.83,99.0,1498,215.0,3
145000,150000,Diesel,Individual,Manual,Third Owner,5.0,21.1,73.9,1248,113.0,11
130000,100000,Diesel,Individual,Manual,Third Owner,5.0,16.1,70.0,1405,132.389775,13
825000,79000,Diesel,Dealer,Manual,First Owner,7.0,25.47,88.5,1248,200.0,3
875000,50000,Diesel,Dealer,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
650000,81000,Diesel,Dealer,Manual,Second Owner,5.0,28.09,88.5,1248,200.0,4
246000,56000,Diesel,Dealer,Manual,First Owner,5.0,22.1,74.0,1248,190.0,7
325000,60000,Diesel,Dealer,Manual,Second Owner,5.0,24.7,98.63,1498,200.0,7
850000,30000,Petrol,Dealer,Automatic,First Owner,7.0,15.4,117.3,1497,145.0,3
560000,43001,Diesel,Dealer,Manual,First Owner,5.0,22.27,108.6,1498,250.0,5
575000,60000,Diesel,Dealer,Manual,First Owner,7.0,25.47,88.5,1248,200.0,5
470000,9000,Petrol,Dealer,Automatic,First Owner,5.0,21.63,67.04,998,90.0,1
221000,65000,Diesel,Dealer,Manual,First Owner,5.0,19.09,69.01,1405,135.0,6
875000,72000,Diesel,Dealer,Automatic,First Owner,5.0,17.01,126.2,1582,259.9,5
850000,35000,Diesel,Individual,Manual,Third Owner,5.0,22.0,126.2,1582,259.87,3
550000,100600,Diesel,Individual,Manual,Third Owner,5.0,20.46,83.8,1461,200.0,7
480000,105000,Diesel,Individual,Manual,Third Owner,5.0,23.4,74.0,1248,190.0,7
165000,25000,Petrol,Individual,Manual,First Owner,4.0,25.4,37.5,624,51.0,5
320000,60000,Petrol,Individual,Manual,Second Owner,5.0,21.1,85.8,1197,114.0,10
360000,100000,Petrol,Individual,Manual,Second Owner,5.0,18.5,85.8,1197,114.0,8
175000,25000,Petrol,Individual,Manual,Third Owner,5.0,13.0,127.0,1795,162.79039,14
725000,120000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,4
280000,185000,Diesel,Individual,Manual,Third Owner,5.0,19.5,75.0,1248,197.0,6
325000,134000,Diesel,Individual,Manual,Second Owner,5.0,22.07,73.9,1199,180.0,9
320000,120000,Diesel,Individual,Manual,Third Owner,5.0,20.0,68.05,1399,160.0,6
500000,120000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
350000,120000,Diesel,Individual,Manual,Third Owner,5.0,23.2,73.94,1248,190.0,4
470000,89000,Diesel,Individual,Manual,First Owner,5.0,23.0,90.0,1396,219.66895999999997,9
125000,120000,Diesel,Individual,Manual,Third Owner,5.0,19.2,65.0,1461,156.9064,11
140000,120000,Petrol,Individual,Automatic,First Owner,5.0,13.1,127.0,1795,162.79039,14
484999,50000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,7
308000,15000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,2
570000,13000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,1
680000,28000,Petrol,Individual,Automatic,First Owner,5.0,21.21,81.8,1197,113.0,2
700000,70000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,3
280000,90000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,6
125000,120000,Diesel,Individual,Manual,Second Owner,5.0,17.0,71.0,1405,135.0,10
434999,50000,Petrol,Individual,Manual,Second Owner,5.0,20.4,83.11,1197,115.0,5
1200000,72500,Diesel,Individual,Automatic,Second Owner,5.0,23.3,150.0,1984,350.0,7
400000,120000,Diesel,Individual,Manual,Second Owner,5.0,20.54,103.6,1598,250.0,7
475000,83000,Diesel,Individual,Manual,Second Owner,5.0,22.54,88.73,1396,219.7,6
285000,25000,Petrol,Individual,Manual,Second Owner,5.0,24.7,47.3,796,69.0,3
650000,50000,Diesel,Individual,Manual,First Owner,5.0,24.0,73.97,1186,190.24,2
275000,60000,Petrol,Individual,Manual,First Owner,5.0,19.0,66.1,998,90.0,8
60000,100000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,20
229999,105000,Diesel,Individual,Manual,Second Owner,5.0,19.2,65.0,1461,156.9064,9
300000,20000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,5
940000,50000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,4
600000,120000,Diesel,Individual,Manual,Second Owner,5.0,26.21,88.5,1248,200.0,5
800000,70000,Diesel,Individual,Manual,First Owner,5.0,27.39,74.0,1248,190.0,3
580000,90000,Diesel,Individual,Manual,Second Owner,5.0,22.71,84.8,1461,200.0,3
450000,75000,Petrol,Individual,Manual,First Owner,5.0,20.3,84.0,1199,114.0,2
290000,82500,Diesel,Individual,Manual,Second Owner,5.0,16.52,123.7,1991,305.0,9
530000,110000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,6
960000,20000,Diesel,Individual,Manual,First Owner,5.0,24.0,88.76,1396,219.66,1
290000,110000,Petrol,Individual,Manual,Third Owner,5.0,17.0,118.0,1497,146.0,11
160000,100000,Diesel,Individual,Manual,First Owner,5.0,14.8,68.0,1998,122.583125,12
400000,52000,Petrol,Individual,Manual,First Owner,5.0,21.63,67.0,998,90.0,3
700000,90000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
361000,90000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,8
390000,53000,Diesel,Individual,Manual,Second Owner,5.0,21.9,88.76,1396,219.6,7
200000,180000,Diesel,Individual,Manual,First Owner,5.0,18.4,75.0,1248,190.0,8
390000,53000,Diesel,Individual,Manual,Second Owner,5.0,21.9,88.76,1396,219.6,7
500000,53000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,7
200000,50600,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,9
775000,32000,Diesel,Dealer,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
750000,5000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,2
570000,25000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,2
484999,30000,Petrol,Individual,Manual,First Owner,5.0,18.7,88.7,1199,110.0,4
700000,43000,Petrol,Dealer,Manual,First Owner,7.0,15.4,117.3,1497,145.0,3
415000,60000,Petrol,Dealer,Manual,First Owner,5.0,17.7,113.42,1497,144.15,8
484999,54000,Diesel,Dealer,Manual,First Owner,5.0,23.0,98.96,1498,205.0,6
675000,52000,Diesel,Individual,Manual,First Owner,5.0,23.65,88.5,1248,200.0,4
680000,50000,Petrol,Individual,Manual,First Owner,5.0,15.85,110.4,1499,140.0,5
235000,52000,Petrol,Dealer,Manual,First Owner,5.0,24.7,47.3,796,69.0,7
630000,56000,Diesel,Individual,Manual,Second Owner,5.0,25.1,98.6,1498,200.0,6
640000,82000,Diesel,Individual,Manual,First Owner,5.0,25.83,99.0,1498,215.0,2
355000,121000,Petrol,Dealer,Manual,First Owner,5.0,19.1,82.0,1197,114.0,6
580000,120000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,2
185000,85568,Diesel,Dealer,Manual,First Owner,5.0,18.5,68.0,1399,160.0,10
660000,10000,Petrol,Individual,Automatic,First Owner,5.0,21.4,83.1,1197,115.0,1
220000,10000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.05,998,94.14,6
150000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.92,62.1,1086,96.1,13
509999,10000,Petrol,Individual,Manual,First Owner,5.0,21.21,81.8,1197,113.0,1
1250000,42000,Petrol,Individual,Automatic,First Owner,5.0,11.9,120.7,1595,200.0,6
350000,50000,Diesel,Individual,Manual,Fourth & Above Owner,8.0,18.2,73.8,1248,172.5,6
375000,11500,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,2
950000,15000,Diesel,Individual,Manual,First Owner,5.0,22.1,88.7,1396,219.7,1
615000,32000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
275000,50000,Petrol,Individual,Manual,First Owner,5.0,18.6,85.8,1197,114.0,9
400000,10000,Petrol,Individual,Manual,First Owner,5.0,15.37,73.0,1196,101.0,3
930000,15000,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,1
310000,100000,Petrol,Individual,Manual,First Owner,5.0,19.1,85.8,1197,114.0,8
356000,70000,Diesel,Individual,Manual,Second Owner,5.0,23.4,74.0,1248,190.0,7
500000,32000,Petrol,Individual,Manual,First Owner,5.0,16.8,116.3,1497,146.0,7
409999,35000,Petrol,Individual,Manual,Second Owner,5.0,23.84,84.0,1199,114.0,2
